STATION,STATION_NAME,DATE,TAVG,TMAX,TMIN,TOBS
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20040727,-9999,86,69,69
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20040728,-9999,77,62,62
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20040729,-9999,82,62,63
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20040730,-9999,87,63,70
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20040731,-9999,88,63,72
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20040801,-9999,81,70,71
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20040802,-9999,89,69,71
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20040803,-9999,89,65,66
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20040804,-9999,88,66,67
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20040805,-9999,88,67,73
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20040806,-9999,79,59,61
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20040807,-9999,76,52,60
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20040808,-9999,78,53,63
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20040809,-9999,81,58,60
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20040810,-9999,80,59,61
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20040811,-9999,84,61,68
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20040812,-9999,83,61,63
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20040813,-9999,63,55,56
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20040814,-9999,72,56,60
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20040815,-9999,77,56,60
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20040816,-9999,78,58,58
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20040817,-9999,81,58,62
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20040818,-9999,82,60,63
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20040819,-9999,83,63,64
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20040820,-9999,87,64,66
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20040821,-9999,82,64,72
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20040822,-9999,78,62,64
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20040823,-9999,80,64,67
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20040824,-9999,83,64,64
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20040825,-9999,81,64,65
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20040826,-9999,83,64,65
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20040827,-9999,83,63,65
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20040828,-9999,84,64,67
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20040829,-9999,86,63,66
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20040830,-9999,82,63,65
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20040831,-9999,83,65,67
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041001,-9999,69,45,48
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041002,-9999,73,48,52
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041003,-9999,69,52,55
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041004,-9999,65,43,46
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041005,-9999,69,42,42
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041006,-9999,67,38,38
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041007,-9999,68,38,41
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041008,-9999,68,40,41
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041009,-9999,68,41,52
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041010,-9999,60,47,48
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041011,-9999,68,46,47
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041012,-9999,71,47,52
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041013,-9999,67,52,55
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041014,-9999,56,47,47
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041015,-9999,54,39,39
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041016,-9999,49,39,44
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041017,-9999,55,28,33
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041018,-9999,59,33,45
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041022,-9999,70,45,52
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041023,-9999,67,46,48
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041024,-9999,64,48,51
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041025,-9999,66,47,50
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041026,-9999,69,41,43
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041027,-9999,70,43,56
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041028,-9999,73,55,57
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041029,-9999,71,57,60
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041030,-9999,72,52,59
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041031,-9999,71,51,55
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041101,-9999,72,51,52
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041102,-9999,75,50,55
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041103,-9999,74,55,58
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041104,-9999,62,57,60
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041105,-9999,62,39,42
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041106,-9999,56,28,35
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041107,-9999,59,32,35
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041108,-9999,65,35,41
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041109,-9999,55,29,31
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041110,-9999,54,27,29
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041111,-9999,55,29,39
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041112,-9999,54,39,48
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041113,-9999,53,41,41
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041114,-9999,53,27,29
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041115,-9999,54,25,25
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041116,-9999,56,25,28
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041117,-9999,54,28,36
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041118,-9999,57,36,40
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041119,-9999,61,40,48
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041120,-9999,62,48,50
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041121,-9999,56,43,45
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041122,-9999,54,44,45
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041123,-9999,58,45,50
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041124,-9999,55,50,53
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041125,-9999,59,33,33
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041126,-9999,41,21,24
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041127,-9999,48,23,28
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041128,-9999,45,28,36
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041129,-9999,47,29,34
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041130,-9999,56,37,47
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041201,-9999,53,34,34
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041202,-9999,43,21,24
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041203,-9999,46,21,23
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041204,-9999,46,22,28
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041205,-9999,49,22,25
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041206,-9999,52,25,40
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041207,-9999,45,40,44
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041208,-9999,66,33,34
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041209,-9999,56,33,40
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041210,-9999,46,40,45
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041211,-9999,55,35,35
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041212,-9999,39,32,32
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041213,-9999,43,32,34
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041214,-9999,39,21,21
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041215,-9999,27,13,14
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041216,-9999,35,13,13
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041217,-9999,42,13,28
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041218,-9999,46,17,20
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041219,-9999,50,20,31
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041220,-9999,32,6,6
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041221,-9999,24,6,22
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041222,-9999,44,18,21
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041223,-9999,56,20,30
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041224,-9999,30,20,20
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041225,-9999,25,8,9
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041226,-9999,31,9,15
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041227,-9999,38,15,19
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041228,-9999,35,14,15
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041229,-9999,45,15,22
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041230,-9999,42,22,36
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20041231,-9999,55,32,36
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050101,-9999,59,33,37
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050102,-9999,62,35,39
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050103,-9999,53,37,37
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050104,-9999,60,37,51
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050105,-9999,56,38,45
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050106,-9999,63,45,59
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050107,-9999,59,33,35
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050108,-9999,51,35,45
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050109,-9999,50,23,28
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050110,-9999,52,28,42
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050111,-9999,52,34,41
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050112,-9999,49,41,44
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050113,-9999,65,43,55
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050114,-9999,66,34,34
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050115,-9999,42,23,27
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050116,-9999,45,22,25
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050117,-9999,41,11,11
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050118,-9999,24,6,9
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050119,-9999,26,9,24
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050120,-9999,37,19,25
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050121,-9999,40,25,36
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050122,-9999,46,26,31
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050123,-9999,41,10,11
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050124,-9999,20,4,8
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050125,-9999,34,7,17
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050126,-9999,50,17,35
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050127,-9999,55,29,29
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050128,-9999,39,22,24
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050129,-9999,39,24,26
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050130,-9999,39,24,30
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050131,-9999,34,30,32
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050201,-9999,41,32,34
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050202,-9999,42,25,30
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050203,-9999,42,25,33
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050204,-9999,37,23,28
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050205,-9999,46,20,29
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050206,-9999,53,22,27
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050207,-9999,56,27,32
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050208,-9999,52,32,39
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050209,-9999,44,39,42
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050210,-9999,49,29,29
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050211,-9999,32,16,17
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050212,-9999,41,16,23
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050213,-9999,53,23,32
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050214,-9999,40,32,39
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050215,-9999,49,37,42
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050216,-9999,55,34,47
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050217,-9999,53,25,30
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050218,-9999,43,16,18
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050219,-9999,43,18,26
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050220,-9999,41,26,33
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050221,-9999,40,33,40
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050222,-9999,53,39,40
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050223,-9999,58,29,30
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050224,-9999,56,30,39
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050225,-9999,54,29,29
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050226,-9999,44,19,27
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050227,-9999,53,25,25
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050228,-9999,53,24,31
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050301,-9999,39,22,24
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050302,-9999,31,16,21
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050303,-9999,39,16,23
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050304,-9999,46,17,20
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050305,-9999,54,20,43
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050306,-9999,56,23,29
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050307,-9999,53,26,28
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050308,-9999,60,28,30
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050309,-9999,37,16,20
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050310,-9999,41,20,24
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050311,-9999,45,24,37
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050312,-9999,46,29,42
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050313,-9999,64,38,46
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050314,-9999,66,32,32
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050315,-9999,48,21,25
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050316,-9999,47,25,33
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050317,-9999,34,29,30
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050318,-9999,38,19,23
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050319,-9999,52,22,26
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050320,-9999,55,26,33
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050321,-9999,57,30,35
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050322,-9999,61,35,42
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050323,-9999,63,39,45
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050324,-9999,58,36,40
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050325,-9999,53,34,41
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050326,-9999,69,37,47
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050327,-9999,71,47,56
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050328,-9999,70,42,43
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050329,-9999,44,32,35
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050330,-9999,66,32,44
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050331,-9999,75,44,52
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050401,-9999,64,44,47
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050402,-9999,63,36,36
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050403,-9999,42,31,31
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050404,-9999,60,30,33
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050405,-9999,67,33,38
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050406,-9999,75,37,41
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050407,-9999,74,41,51
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050408,-9999,65,48,51
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050409,-9999,67,42,46
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050410,-9999,74,43,46
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050411,-9999,75,44,48
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050412,-9999,74,47,52
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050413,-9999,57,46,48
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050414,-9999,49,36,37
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050415,-9999,62,33,34
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050416,-9999,75,34,52
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050417,-9999,72,36,44
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050418,-9999,76,44,49
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050419,-9999,80,48,49
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050420,-9999,81,47,53
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050421,-9999,80,50,56
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050422,-9999,78,55,58
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050423,-9999,73,48,48
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050424,-9999,55,35,38
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050425,-9999,56,35,41
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050426,-9999,65,41,47
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050427,-9999,65,41,44
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050428,-9999,60,37,39
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050429,-9999,59,39,51
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050430,-9999,64,51,62
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050501,-9999,64,40,48
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050502,-9999,66,38,41
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050503,-9999,64,36,38
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050504,-9999,65,36,43
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050505,-9999,66,43,47
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050506,-9999,59,47,52
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050507,-9999,72,48,59
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050508,-9999,76,49,50
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050509,-9999,83,49,54
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050510,-9999,84,54,64
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050511,-9999,72,52,56
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050512,-9999,85,55,56
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050513,-9999,88,56,61
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050514,-9999,86,60,60
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050515,-9999,81,60,62
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050516,-9999,76,46,50
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050517,-9999,71,46,50
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050518,-9999,80,50,55
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050519,-9999,83,55,59
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050520,-9999,84,58,60
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050521,-9999,73,56,62
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050522,-9999,79,56,61
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050523,-9999,77,61,67
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050524,-9999,81,53,57
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050525,-9999,72,46,48
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050526,-9999,72,46,49
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050527,-9999,79,49,57
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050528,-9999,80,55,60
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050529,-9999,78,49,51
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050530,-9999,72,51,57
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050531,-9999,81,56,57
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050601,-9999,81,57,63
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050602,-9999,71,59,61
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,20050603,-9999,78,61,63
